waspbust_id,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
5891,12/9/2019 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"5,005,043,434","4,802,935,391",CERRADA - ELIMINADO,9/13/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,12,2018,4763,DIC,2018,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0,75,0.90475328,0.30470884,0.186224941,10,5,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90,49.8
5892,9/14/2019 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,6,50,"5,022,417,226","4,802,229,231",CERRADA - ELIMINADO,9/17/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2018,3536,SET,2018,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0,84.5,0.735560195,0.335200279,0.193600872,5,3,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
5893,10/28/2019 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,15,29,,,CERRADA - ELIMINADO,12/11/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,10,2018,3945,OCT,2018,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0,84.7,0.879383302,0.315684606,0.190335033,12,10,143,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108,49.1
5894,11/22/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,12,20,"5,030,673,422","4,802,109,455",PENDIENTE DE GRUPO,,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5895,11/28/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,3,20,"5,014,190,165","4,803,410,288",CERRADA - ELIMINADO,11/29/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5896,11/26/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,2,7,,,CERRADA - ELIMINADO,11/27/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5897,11/24/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,2,10,"501,930,461","4,803,824,919",CERRADA - ELIMINADO,11/27/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5898,11/24/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,6,100,"5,009,842,019","4,802,678,442",CERRADA - ELIMINADO,11/27/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5899,11/21/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,5,10,"501,486,969","4,802,793,967",PENDIENTE DE GRUPO,,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5900,11/15/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,4,15,"5,005,305,187","4,802,932,539",CERRADA - ELIMINADO,11/19/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
5901,10/16/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,2,,,CERRADA - ELIMINADO,10/18/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
5902,10/17/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,7,20,"5,016,968,989","4,803,604,597",CERRADA - NO ELIMINABLE,10/18/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
5903,8/10/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,3,10,"5,027,953,735","4,803,294,849",CERRADA - ELIMINADO,9/10/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5904,1/10/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,30,"5,016,682,026","4,803,220,349",CERRADA - ELIMINADO,2/10/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,1,2017,160,ENE,2017,Punta Galea,C042_Punta Galea_2017_ENE,C042_Punta Galea_2017_ENE,2,71.3,1.087003209,0.338207926,0.182314765,9,8,94.4,1.9,34,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3
5905,9/29/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,2,1,"5,015,320,849","4803972,52",CERRADA - ELIMINADO,2/10/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5906,9/21/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,15,"5,033,538,269","4,802,045,124",CERRADA - ELIMINADO,9/24/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5907,9/20/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,4,10,"5,017,978,672","4,803,405,761",CERRADA - ELIMINADO,9/24/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5908,9/18/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,5,15,"5,002,038,686","4,803,199,182",CERRADA - ELIMINADO,9/18/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5909,9/17/2018 0:00,Sopela,AVISPA ASIÁTICA,,3,20,"5,010,119,338","4,802,907,841",CERRADA - NO ELIMINABLE,9/18/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5910,9/16/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,30,25,"5,010,116,939","4,802,914,478",CERRADA - ELIMINADO,9/18/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5911,8/9/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,8,50,,,CERRADA - ELIMINADO,10/9/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5912,8/29/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,9,10,"5,022,237,419","4,803,396,432",CERRADA - ELIMINADO,8/30/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5913,8/17/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,10,40,,,CERRADA - ELIMINADO,8/17/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5914,8/16/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,40,"5,014,987,177","4,802,842,229",CERRADA - ELIMINADO,8/17/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5915,8/16/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,10,33,"501,400,842","4,803,304,272",CERRADA - ELIMINADO,,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5916,8/13/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,20,"5,010,064,446","4,803,609,101",CERRADA - ELIMINADO,8/16/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5917,9/8/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,10,80,,,CERRADA - ELIMINADO,8/16/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5918,6/8/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,40,,,CERRADA - ELIMINADO,8/14/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,6,2017,2205,JUN,2017,Punta Galea,C042_Punta Galea_2017_JUN,C042_Punta Galea_2017_JUN,0,86.4,0.859047445,0.343280502,0.17530801,15,13,63.9,3.1,13.9,17.5,19.8,32,22.7,17.3,15.1,97.9,47.3
5919,4/8/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,60,"5,003,658,603","4,802,364,714",CERRADA - ELIMINADO,8/8/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,4,2017,1387,ABR,2017,Punta Galea,C042_Punta Galea_2017_ABR,C042_Punta Galea_2017_ABR,0,77.2,0.870697807,0.305709693,0.182315703,7,7,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10,16.3,95.8,44.3
5920,1/8/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,6,15,"5,015,592,713","4,803,775,242",CERRADA - ELIMINADO,2/8/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,1,2017,160,ENE,2017,Punta Galea,C042_Punta Galea_2017_ENE,C042_Punta Galea_2017_ENE,2,71.3,1.087003209,0.338207926,0.182314765,9,8,94.4,1.9,34,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3
5921,7/25/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,40,,,CERRADA - ELIMINADO,7/26/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5922,7/25/2018 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,7,30,,,CERRADA - ELIMINADO,7/30/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5923,7/20/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,21,35,"5,011,644,496","4,803,295,452",CERRADA - ELIMINADO,7/24/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5924,7/20/2019 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,40,"5,022,073,638","4,802,527,316",CERRADA - NO ELIMINABLE,7/20/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2018,2718,JUL,2018,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0,86.9,0.743987035,0.338437392,0.179217365,14,8,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76,37
5925,7/19/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,30,"5,008,876,138","4,802,962,532",CERRADA - ELIMINADO,7/25/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5926,7/24/2019 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,25,"5,021,026,815","4,803,052,448",CERRADA - ELIMINADO,7/31/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2018,2718,JUL,2018,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0,86.9,0.743987035,0.338437392,0.179217365,14,8,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76,37
5927,8/22/2019 0:00,Sopela,AVISPA COMÚN,ARBOLADO,3,20,,,CERRADA - ELIMINADO,8/27/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
5928,9/19/2019 0:00,Sopela,ABEJA,CONSTRUCCIÓN,1,20,,,CERRADA - ELIMINADO,9/19/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2018,3536,SET,2018,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0,84.5,0.735560195,0.335200279,0.193600872,5,3,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
5929,1/10/2019 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,80,"5,021,753,858","4,802,736,244",CERRADA - NO ELIMINABLE,1/10/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,1,2018,264,ENE,2018,Punta Galea,C042_Punta Galea_2018_ENE,C042_Punta Galea_2018_ENE,0,76.3,0.955095226,0.294268285,0.197087403,23,16,190.1,1.9,41.3,12.3055412,11,19.6,13.7,8.3,21.4,108.4,60.1
5930,2/11/2019 0:00,Sopela,AVISPA ASIÁTICA,ARBOLADO,12,20,"5,009,540,839","4,802,957,266",CERRADA - ELIMINADO,11/25/2019 0:00,48085,0,1,0,0,0,0,0,0,C042,2,2018,673,FEB,2018,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2,77.6,0.95270991,0.294439354,0.193105487,20,17,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21,93.2,57.8
5931,10/21/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,12,20,,,CERRADA - ELIMINADO,10/21/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
5932,9/19/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,20,,,CERRADA - ELIMINADO,9/19/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
5933,3/9/2018 0:00,Sopela,AVISPA COMÚN,ARBOLADO,22,30,"5,027,747,358","4802003,73",CERRADA - ELIMINADO,3/9/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,3,2017,978,MAR,2017,Punta Galea,C042_Punta Galea_2017_MAR,C042_Punta Galea_2017_MAR,0,73.5,0.888114254,0.323510017,0.189161164,10,9,62,1.4,30.6,11.4,13.5,26,16.8,10.3,18.2,98.6,52.2
5934,3/9/2018 0:00,Sopela,AVISPA COMÚN,ARBOLADO,3,40,"5,027,747,358","4802003,73",CERRADA - ELIMINADO,3/9/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,3,2017,978,MAR,2017,Punta Galea,C042_Punta Galea_2017_MAR,C042_Punta Galea_2017_MAR,0,73.5,0.888114254,0.323510017,0.189161164,10,9,62,1.4,30.6,11.4,13.5,26,16.8,10.3,18.2,98.6,52.2
5935,8/27/2018 0:00,Sopela,AVISPA ASIÁTICA,,7,40,"5,021,817,234","4,802,399,279",CERRADA - ELIMINADO,8/27/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5936,8/27/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"5,011,098,744","4803119,83",CERRADA - ELIMINADO,8/27/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5937,8/15/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,40,"5,012,896,166","4,802,818,699",CERRADA - ELIMINADO,8/16/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5938,1/8/2018 0:00,Sopela,ABEJA,CONSTRUCCIÓN,1,40,"5,003,816,723","4,802,493,011",CERRADA - ELIMINADO,2/8/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,1,2017,160,ENE,2017,Punta Galea,C042_Punta Galea_2017_ENE,C042_Punta Galea_2017_ENE,2,71.3,1.087003209,0.338207926,0.182314765,9,8,94.4,1.9,34,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3
5939,7/16/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,20,,,CERRADA - ELIMINADO,7/19/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5940,7/26/2018 0:00,Sopela,ABEJA,CONSTRUCCIÓN,15,50,,,CERRADA - ELIMINADO,7/31/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5941,7/16/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,60,,,CERRADA - ELIMINADO,7/19/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5942,5/7/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,60,,,CERRADA - ELIMINADO,5/7/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,5,2017,1796,MAY,2017,Punta Galea,C042_Punta Galea_2017_MAY,C042_Punta Galea_2017_MAY,0,80.6,0.87741511,0.358067892,0.168136134,17,8,71.4,4.5,31.6,20.8,17.4,32,21.3,14.4,15.2,102.2,46.1
5943,8/7/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,13,50,"5,011,783,911","4,804,167,583",CERRADA - ELIMINADO,10/7/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
5944,2/7/2018 0:00,Sopela,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,10,,,CERRADA - ELIMINADO,3/7/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,2,2017,569,FEB,2017,Punta Galea,C042_Punta Galea_2017_FEB,C042_Punta Galea_2017_FEB,0,70.9,0.979617611,0.320442908,0.18227514,14,9,69.5,2.5,17.1,8.4,12.4,20.1,15.8,9.2,21.1,131,63.8
5945,7/6/2018 0:00,Sopela,AVISPA ASIÁTICA,,5,25,"5,004,199,298","4,803,344,056",CERRADA - ELIMINADO,11/6/2018 0:00,48085,0,1,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
5946,7/22/2019 21:05,Sopela,,,,,"501794,41","4803001,8",CERRADA - ELIMINADO,,48085,0,1,0,0,0,0,0,0,C042,7,2018,2718,JUL,2018,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0,86.9,0.743987035,0.338437392,0.179217365,14,8,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76,37
5947,10/1/2019 13:58,Sopela,,,,,"502119,14","4802619,93",CERRADA - ELIMINADO,,48085,0,1,0,0,0,0,0,0,C042,10,2018,3945,OCT,2018,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0,84.7,0.879383302,0.315684606,0.190335033,12,10,143,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108,49.1
5948,3/15/2019 0:00,Sopuerta,AVISPA ASIÁTICA,CONSTRUCCIÓN,12,10,"4,866,284,343","4,791,974,706",CERRADA - ELIMINADO,3/15/2019 0:00,48086,50,19,5,25,0,0,0,0,C0C2,3,2018,1057,MAR,2018,Balmaseda,C0C2_Balmaseda_2018_MAR,C0C2_Balmaseda_2018_MAR,2,71.4,1.43,0.456,0.175606295,22,17,128.8,1.7,15.6,12.43400522,9.5,19.1,14.3,4.6,10.11168896,71.08770958,40.06978589
5949,8/5/2019 0:00,Sopuerta,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,8,"4,887,365,025","4791828,89",CERRADA - ELIMINADO,10/5/2019 0:00,48086,50,19,5,25,0,0,0,0,C0C2,8,2018,3102,AGO,2018,Balmaseda,C0C2_Balmaseda_2018_AGO,C0C2_Balmaseda_2018_AGO,0,79,0.27,0.263,0.213329796,8,4,11.6,0.5,6.5,12.5339357,19.8,36.8,26.6,13.7,11.19229704,72.45112377,40.23280517
