waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year_cat,month_cat,population
6242,2018,2018-12-21 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,12.0,50.0,"498610,8153","4760134,13",Nest Terminated,2018-12-27 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2017,4656.0,DIC,Orduña,10.0,90.1,0.8478021659999999,0.265486955,0.21850822600000006,22.0,19.0,177.7,1.7,36.1,12.08490607,3.3,12.5,5.9,1.1,30.5,173.2,70.0,2018,Dec,4134.0
6243,2018,2018-12-18 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,8.0,70.0,"498851,2725","4760150,652",Nest Terminated,2018-12-19 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2017,4656.0,DIC,Orduña,10.0,90.1,0.8478021659999999,0.265486955,0.21850822600000006,22.0,19.0,177.7,1.7,36.1,12.08490607,3.3,12.5,5.9,1.1,30.5,173.2,70.0,2018,Dec,4134.0
6244,2018,2018-10-12 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,12.0,40.0,"498492,7468","4760727,349",Nest Terminated,2018-10-12 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,10,2017,3838.0,OCT,Orduña,0.0,76.1,0.937546961,0.313749067,0.178310252,11.0,6.0,38.9,1.4,10.6,12.42260083,13.2,25.6,17.4,9.9,20.7,89.3,50.5,2018,Oct,4134.0
6245,2018,2018-04-12 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,2.0,10.0,"499932,6854","4759344,229",Nest Terminated,2018-10-12 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,4,2017,1384.0,ABR,Orduña,2.0,74.5,0.880856588,0.33159756,0.196227437,9.0,6.0,56.5,2.4,14.4,12.39520604,8.6,23.4,13.5,4.7,18.2,121.7,50.9,2018,Apr,4134.0
6246,2018,2018-03-12 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,15.0,30.0,"499454,779","4760233,53",Nest Terminated,2018-04-12 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,3,2017,975.0,MAR,Orduña,5.0,78.4,0.8684000620000001,0.306094608,0.197905609,11.0,5.0,48.5,1.7,19.1,12.12474432,7.7,23.3,11.9,4.1,27.0,90.0,61.3,2018,Mar,4134.0
6247,2018,2018-11-21 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,4.0,12.0,"499639,0389","4761189,61",Nest Terminated,2018-11-22 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,11,2017,4247.0,NOV,Orduña,2.0,80.0,0.913528821,0.300525592,0.200038627,16.0,14.0,138.8,2.6,24.8,12.1917695,6.6,15.6,9.6,4.2,22.1,124.9,56.6,2018,Nov,4134.0
6248,2018,2018-08-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,2.0,20.0,"499251,451","4760572,034",Nest Terminated,2018-12-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2017,3020.0,AGO,Orduña,0.0,81.8,0.926864873,0.352097168,0.191225875,17.0,8.0,49.7,1.6,13.4,12.48930848,15.9,32.6,20.9,12.3,17.3,85.0,49.0,2018,Aug,4134.0
6249,2018,2018-08-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,3.0,1.0,"498999,147","4759913,029",Nest Terminated,2018-09-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2017,3020.0,AGO,Orduña,0.0,81.8,0.926864873,0.352097168,0.191225875,17.0,8.0,49.7,1.6,13.4,12.48930848,15.9,32.6,20.9,12.3,17.3,85.0,49.0,2018,Aug,4134.0
6250,2018,2018-10-25 00:00:00,Urduña/Orduña,Vespa Velutina,,0.0,20.0,"499186,2154","4760543,859",Nest Terminated,2018-10-31 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,10,2017,3838.0,OCT,Orduña,0.0,76.1,0.937546961,0.313749067,0.178310252,11.0,6.0,38.9,1.4,10.6,12.42260083,13.2,25.6,17.4,9.9,20.7,89.3,50.5,2018,Oct,4134.0
6251,2018,2018-10-15 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,8.0,8.0,"499678,9163","4759829,13",Nest Terminated,2018-10-17 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,10,2017,3838.0,OCT,Orduña,0.0,76.1,0.937546961,0.313749067,0.178310252,11.0,6.0,38.9,1.4,10.6,12.42260083,13.2,25.6,17.4,9.9,20.7,89.3,50.5,2018,Oct,4134.0
6252,2018,2018-09-27 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,1.0,10.0,"499785,1588","4760194,642",Nest Terminated,2018-05-10 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6253,2018,2018-09-24 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,1.0,30.0,"499347,8574","4760761,112",Nest Terminated,2018-09-25 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6254,2018,2018-09-24 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,9.0,40.0,"499347,8574","4760761,112",Nest Terminated,2018-09-25 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6255,2018,2018-09-24 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,7.0,10.0,"499324,5304","4760793,264",Nest Terminated,2018-09-25 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6256,2018,2018-09-17 00:00:00,Urduña/Orduña,Vespa Velutina,,2.0,10.0,"498382,4058","4760308,548",Nest Terminated,2018-09-21 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6257,2018,2018-11-09 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,10.0,5.0,"499692,4893","4759421,644",Nest Terminated,2018-09-21 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,11,2017,4247.0,NOV,Orduña,2.0,80.0,0.913528821,0.300525592,0.200038627,16.0,14.0,138.8,2.6,24.8,12.1917695,6.6,15.6,9.6,4.2,22.1,124.9,56.6,2018,Nov,4134.0
6258,2018,2018-08-20 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,10.0,50.0,"499278,4892","4760174,583",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2017,3020.0,AGO,Orduña,0.0,81.8,0.926864873,0.352097168,0.191225875,17.0,8.0,49.7,1.6,13.4,12.48930848,15.9,32.6,20.9,12.3,17.3,85.0,49.0,2018,Aug,4134.0
6259,2018,2018-08-16 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,6.0,15.0,"496757,8713","4762470,653",Nest Terminated,2018-08-17 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2017,3020.0,AGO,Orduña,0.0,81.8,0.926864873,0.352097168,0.191225875,17.0,8.0,49.7,1.6,13.4,12.48930848,15.9,32.6,20.9,12.3,17.3,85.0,49.0,2018,Aug,4134.0
6260,2018,2018-07-08 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,8.0,20.0,"497253,3291","4762367,561",Nest Terminated,2018-08-08 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2017,2611.0,JUL,Orduña,0.0,84.8,0.88499792,0.366302134,0.209081455,21.0,11.0,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5,2018,Jul,4134.0
6261,2018,2018-07-24 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,80.0,255.0,"499666,8581","4760109,136",Nest Terminated,2018-07-30 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2017,2611.0,JUL,Orduña,0.0,84.8,0.88499792,0.366302134,0.209081455,21.0,11.0,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5,2018,Jul,4134.0
6262,2018,2018-07-25 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,25.0,80.0,"500059,289","4760580,202",Nest Terminated,2018-07-30 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2017,2611.0,JUL,Orduña,0.0,84.8,0.88499792,0.366302134,0.209081455,21.0,11.0,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5,2018,Jul,4134.0
6263,2018,2018-09-07 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,3.0,30.0,"499267,3667","4760469,005",Nest Terminated,2018-12-07 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2017,3429.0,SET,Orduña,0.0,84.9,0.870604865,0.322127924,0.187157639,14.0,7.0,55.0,1.0,13.9,12.5079476,12.9,25.2,17.0,9.9,14.5,65.9,43.7,2018,Sep,4134.0
6264,2018,2018-06-29 00:00:00,Urduña/Orduña,Vespa Velutina,,3.0,35.0,"499592,4591","4762068,811",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,Orduña,0.0,82.6,0.914204178,0.342559089,0.192606879,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2018,Jun,4134.0
6265,2018,2018-06-29 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,16.0,40.0,"498777,1648","4760470,552",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,Orduña,0.0,82.6,0.914204178,0.342559089,0.192606879,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2018,Jun,4134.0
6266,2018,2018-12-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,6.0,6.0,"499420,4891","4761139,879",Nest Terminated,2018-12-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2017,4656.0,DIC,Orduña,10.0,90.1,0.8478021659999999,0.265486955,0.21850822600000006,22.0,19.0,177.7,1.7,36.1,12.08490607,3.3,12.5,5.9,1.1,30.5,173.2,70.0,2018,Dec,4134.0
6267,2018,2018-07-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,2.0,14.0,"499684,0192","4760156,911",Nest Terminated,2018-12-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2017,2611.0,JUL,Orduña,0.0,84.8,0.88499792,0.366302134,0.209081455,21.0,11.0,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5,2018,Jul,4134.0
6269,2018,2018-06-26 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,20.0,30.0,"499591,8996","4762068,546",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,Orduña,0.0,82.6,0.914204178,0.342559089,0.192606879,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2018,Jun,4134.0
6270,2018,2018-06-26 00:00:00,Urduña/Orduña,Vespa Velutina,,8.0,40.0,"498526,593","4760778,9",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,Orduña,0.0,82.6,0.914204178,0.342559089,0.192606879,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2018,Jun,4134.0
6271,2018,2018-06-06 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,12.0,2.0,"498718,4556","4760306,907",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,Orduña,0.0,82.6,0.914204178,0.342559089,0.192606879,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2018,Jun,4134.0
6272,2018,2018-05-06 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,9.0,30.0,"499400,0018","4759990,077",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,5,2017,1793.0,MAY,Orduña,0.0,74.3,0.971634224,0.321737449,0.177734427,16.0,9.0,90.2,8.5,21.8,12.35373326,13.6,29.9,18.7,9.2,20.3,101.2,57.2,2018,May,4134.0
6273,2018,2018-05-06 00:00:00,Urduña/Orduña,Vespa Velutina,,15.0,40.0,"497784,4437","4760183,514",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,5,2017,1793.0,MAY,Orduña,0.0,74.3,0.971634224,0.321737449,0.177734427,16.0,9.0,90.2,8.5,21.8,12.35373326,13.6,29.9,18.7,9.2,20.3,101.2,57.2,2018,May,4134.0
6276,2019,2019-09-23 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,5.0,35.0,"498381,5824","4760120,911",Nest Terminated,2019-09-24 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2018,3533.0,SET,Orduña,0.0,81.3,0.8665756240000001,0.317904957,0.187144782,9.0,4.0,25.5,1.2,20.3,12.52381917,16.1,29.1,21.8,12.6,17.1,75.6,46.2,2019,Sep,418.0
6277,2019,2019-02-10 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,3.0,60.0,"499919,6232","4760761,299",Nest Terminated,2019-02-10 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,2,2018,670.0,FEB,Orduña,20.0,94.2,0.921251782,0.331129315,0.2239083,19.0,18.0,163.8,1.2,21.9,12.06482587,0.9,13.6,3.5,-1.2,22.0,105.1,57.4,2019,Feb,418.0
6278,2019,2019-08-10 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,15.0,1.0,"499232,5753","4760488,815",Cannot Terminate,2019-09-10 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2018,3124.0,AGO,Orduña,0.0,85.4,0.786433662,0.316251009,0.195997495,10.0,8.0,29.8,0.7,8.2,12.5462216,16.7,31.5,21.4,13.4,14.2,105.5,42.6,2019,Aug,418.0
6279,2019,2019-07-11 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,2.0,60.0,"499443,7083","4760427,746",Nest Terminated,2019-11-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2018,2715.0,JUL,Orduña,0.0,91.0,0.7816512309999999,0.400438566,0.196170568,20.0,13.0,93.3,11.4,23.3,12.50869496,16.4,24.4,20.2,13.6,13.9,63.4,43.8,2019,Jul,418.0
6280,2019,2019-12-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,8.0,50.0,"499677,0415","4760660,868",Nest Terminated,2019-11-14 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2018,4760.0,DIC,Orduña,2.0,82.6,0.878538189,0.290870069,0.203756982,8.0,4.0,32.7,1.2,20.9,12.12334752,6.6,15.6,9.5,4.1,32.9,105.5,63.7,2019,Dec,418.0
6281,2019,2019-11-28 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,10.0,50.0,"499948,3231","4760792,318",Nest Terminated,2019-11-29 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,11,2018,4351.0,NOV,Orduña,1.0,85.8,0.8832909640000001,0.275821401,0.201883088,16.0,10.0,58.1,2.0,14.1,12.00873803,6.9,14.6,9.7,4.6,34.1,114.5,74.7,2019,Nov,418.0
6282,2019,2019-12-20 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,2.0,60.0,"500160,0404","4761637,446",Nest Terminated,2020-07-01 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2018,4760.0,DIC,Orduña,2.0,82.6,0.878538189,0.290870069,0.203756982,8.0,4.0,32.7,1.2,20.9,12.12334752,6.6,15.6,9.5,4.1,32.9,105.5,63.7,2019,Dec,418.0
6283,2019,2019-05-28 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,2.0,200.0,"496720,9582","4794515,31",Nest Terminated,2019-05-30 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,5,2018,1872.0,MAY,Arboleda,0.0,83.7,0.927180811,0.329848869,0.195608165,16.0,14.0,109.6,12.3,25.7,15.2,13.0,22.9,17.2,9.5,7.3,77.0,30.6,2019,May,11953.0
6284,2019,2019-05-31 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,1.0,30.0,"496685,7447","4794544,586",Nest Terminated,2019-03-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,5,2018,1872.0,MAY,Arboleda,0.0,83.7,0.927180811,0.329848869,0.195608165,16.0,14.0,109.6,12.3,25.7,15.2,13.0,22.9,17.2,9.5,7.3,77.0,30.6,2019,May,11953.0
6285,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,1.0,20.0,"497608,1339","4794118,544",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,Arboleda,0.0,73.07862451,0.928341827,0.360184286,0.192410598,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5,2019,Apr,11953.0
6286,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,2.0,30.0,"498849,7534","4794462,533",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,Arboleda,0.0,73.07862451,0.928341827,0.360184286,0.192410598,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5,2019,Apr,11953.0
6287,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,15.0,"497579,5245","4794105,881",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,Arboleda,0.0,73.07862451,0.928341827,0.360184286,0.192410598,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5,2019,Apr,11953.0
6288,2019,2019-10-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,15.0,10.0,"497499,7803","4794223,581",Nest Terminated,2019-10-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2018,3917.0,OCT,Arboleda,0.0,83.1,0.858389238,0.329193019,0.188184337,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3,2019,Oct,11953.0
6289,2019,2019-06-24 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,1.0,"497523,4231","4794224,904",Nest Terminated,2019-06-27 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,6,2018,2281.0,JUN,Arboleda,0.0,81.67159718,0.935376625,0.364935315,0.19270743,19.0,16.0,72.9,1.0,13.9,15.7,16.9,27.6,21.0,13.5,7.2,58.7,27.3,2019,Jun,11953.0
6290,2019,2019-06-28 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,20.0,20.0,,,Nest Terminated,2019-02-07 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,6,2018,2281.0,JUN,Arboleda,0.0,81.67159718,0.935376625,0.364935315,0.19270743,19.0,16.0,72.9,1.0,13.9,15.7,16.9,27.6,21.0,13.5,7.2,58.7,27.3,2019,Jun,11953.0
6291,2019,2019-12-07 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,,6.0,1.0,"497335,1148","4794738,11",Nest Terminated,2019-07-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,12,2018,4735.0,DIC,Arboleda,0.0,74.6,0.891840753,0.309637869,0.181629052,7.0,6.0,23.2,1.7,7.5,12.4078431,11.5,19.7,14.7,8.5,19.9,118.1,57.8,2019,Dec,11953.0
6292,2019,2019-07-17 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,8.0,1.0,"496685,5409","4794511,316",Nest Terminated,2019-07-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,Arboleda,0.0,80.18311699,0.874408308,0.362612212,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3,2019,Jul,11953.0
6293,2019,2019-07-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,40.0,"497166,9903","4795019,862",Nest Terminated,2019-07-30 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,Arboleda,0.0,80.18311699,0.874408308,0.362612212,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3,2019,Jul,11953.0
6294,2019,2019-08-08 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,10.0,4.0,,,Nest Terminated,2019-12-08 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2018,3099.0,AGO,Arboleda,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7,2019,Aug,11953.0
6295,2019,2019-08-08 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,2.0,3.0,"497101,6683","4794027,773",Nest Terminated,2019-08-14 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2018,3099.0,AGO,Arboleda,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7,2019,Aug,11953.0
6296,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,0.0,40.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,Arboleda,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6,2019,Sep,11953.0
6297,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,25.0,1.0,"497174,8217","4794412,589",Nest Terminated,2019-01-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,Arboleda,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6,2019,Sep,11953.0
6298,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,10.0,20.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,Arboleda,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6,2019,Sep,11953.0
6299,2019,2019-02-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,50.0,30.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2,2018,645.0,FEB,Arboleda,5.0,97.2,0.959830089,0.308832,0.216002883,20.0,19.0,254.7,2.0,31.5,5.5,5.7,19.1,8.7,3.0,14.0,101.9,46.5,2019,Feb,11953.0
6300,2019,2019-07-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,60.0,,,Nest Terminated,2019-08-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,Arboleda,0.0,80.18311699,0.874408308,0.362612212,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3,2019,Jul,11953.0
6301,2019,2019-10-14 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,15.0,60.0,"497495,7103","4794275,385",Nest Terminated,2019-10-21 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2018,3917.0,OCT,Arboleda,0.0,83.1,0.858389238,0.329193019,0.188184337,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3,2019,Oct,11953.0
